run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
ERR2985551	SAMEA5160219	ERX2988075	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985551/ERR2985551.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985551/ERR2985551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985551/ERR2985551_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985551/ERR2985551.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985551/ERR2985551_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985551/ERR2985551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985551/i_RJFt_02D1402.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985551/i_RJFt_02D1402.recal.bam.bai	NA	NA
ERR2985615	SAMEA5160283	ERX2988139	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985615/ERR2985615.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985615/ERR2985615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985615/ERR2985615_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985615/ERR2985615.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985615/ERR2985615_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985615/ERR2985615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985615/i_BL_72664.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985615/i_BL_72664.recal.bam.bai	NA	NA
ERR2985617	SAMEA5160285	ERX2988141	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985617/ERR2985617.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985617/ERR2985617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985617/ERR2985617_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985617/ERR2985617.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985617/ERR2985617_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985617/ERR2985617_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985617/i_BL_72666.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985617/i_BL_72666.recal.bam.bai	NA	NA
ERR2985552	SAMEA5160220	ERX2988076	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985552/ERR2985552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985552/ERR2985552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985552/ERR2985552_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985552/ERR2985552.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985552/ERR2985552_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985552/ERR2985552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985552/i_RJFt_02D1431.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985552/i_RJFt_02D1431.recal.bam.bai	NA	NA
ERR2985554	SAMEA5160222	ERX2988078	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/004/ERR2985554/ERR2985554.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/004/ERR2985554/ERR2985554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/004/ERR2985554/ERR2985554_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/004/ERR2985554/ERR2985554.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/004/ERR2985554/ERR2985554_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/004/ERR2985554/ERR2985554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985554/i_RJFt_02D1501.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985554/i_RJFt_02D1501.recal.bam.bai	NA	NA
ERR2985618	SAMEA5160286	ERX2988142	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985618/ERR2985618.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985618/ERR2985618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985618/ERR2985618_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985618/ERR2985618.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985618/ERR2985618_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985618/ERR2985618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985618/i_BL_72667.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985618/i_BL_72667.recal.bam.bai	NA	NA
ERR2985555	SAMEA5160223	ERX2988079	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985555/ERR2985555.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985555/ERR2985555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985555/ERR2985555_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985555/ERR2985555.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985555/ERR2985555_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985555/ERR2985555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985555/i_RJFt_02E1201.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985555/i_RJFt_02E1201.recal.bam.bai	NA	NA
ERR2985556	SAMEA5160224	ERX2988080	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985556/ERR2985556.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985556/ERR2985556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985556/ERR2985556_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985556/ERR2985556.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985556/ERR2985556_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985556/ERR2985556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985556/i_RJFt_02E1211.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985556/i_RJFt_02E1211.recal.bam.bai	NA	NA
ERR2985622	SAMEA5160290	ERX2988146	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985622/ERR2985622.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985622/ERR2985622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985622/ERR2985622_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985622/ERR2985622.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985622/ERR2985622_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985622/ERR2985622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985622/i_BL_72671.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985622/i_BL_72671.recal.bam.bai	NA	NA
ERR2985626	SAMEA5160294	ERX2988150	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985626/ERR2985626.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985626/ERR2985626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985626/ERR2985626_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985626/ERR2985626.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985626/ERR2985626_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985626/ERR2985626_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985626/i_BL_72675.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985626/i_BL_72675.recal.bam.bai	NA	NA
ERR2985629	SAMEA5160297	ERX2988153	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985629/ERR2985629.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985629/ERR2985629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985629/ERR2985629_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985629/ERR2985629.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985629/ERR2985629_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985629/ERR2985629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985629/i_BL_72680.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985629/i_BL_72680.recal.bam.bai	NA	NA
ERR2985636	SAMEA5160304	ERX2988160	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985636/ERR2985636.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985636/ERR2985636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/006/ERR2985636/ERR2985636_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985636/ERR2985636.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985636/ERR2985636_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/006/ERR2985636/ERR2985636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985636/i_WL_72635.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985636/i_WL_72635.recal.bam.bai	NA	NA
ERR2985637	SAMEA5160305	ERX2988161	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985637/ERR2985637.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985637/ERR2985637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985637/ERR2985637_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985637/ERR2985637.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985637/ERR2985637_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985637/ERR2985637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985637/i_WL_72636.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985637/i_WL_72636.recal.bam.bai	NA	NA
ERR2985642	SAMEA5160310	ERX2988166	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985642/ERR2985642.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985642/ERR2985642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985642/ERR2985642_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985642/ERR2985642.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985642/ERR2985642_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985642/ERR2985642_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985642/i_WL_72641.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985642/i_WL_72641.recal.bam.bai	NA	NA
ERR2985567	SAMEA5160235	ERX2988091	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985567/ERR2985567.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985567/ERR2985567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/007/ERR2985567/ERR2985567_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985567/ERR2985567.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985567/ERR2985567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/007/ERR2985567/ERR2985567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985567/i_BR_4001041.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985567/i_BR_4001041.recal.bam.bai	NA	NA
ERR2985648	SAMEA5160316	ERX2988172	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985648/ERR2985648.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985648/ERR2985648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985648/ERR2985648_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985648/ERR2985648.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985648/ERR2985648_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985648/ERR2985648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985648/i_WL_72647.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985648/i_WL_72647.recal.bam.bai	NA	NA
ERR2985568	SAMEA5160236	ERX2988092	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985568/ERR2985568.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985568/ERR2985568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985568/ERR2985568_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985568/ERR2985568.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985568/ERR2985568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985568/ERR2985568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985568/i_BR_4001052.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985568/i_BR_4001052.recal.bam.bai	NA	NA
ERR2985652	SAMEA5160320	ERX2988176	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985652/ERR2985652.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985652/ERR2985652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985652/ERR2985652_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985652/ERR2985652.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985652/ERR2985652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985652/ERR2985652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985652/i_WL_72651.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985652/i_WL_72651.recal.bam.bai	NA	NA
ERR2985580	SAMEA5160248	ERX2988104	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/000/ERR2985580/ERR2985580.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/000/ERR2985580/ERR2985580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/000/ERR2985580/ERR2985580_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/000/ERR2985580/ERR2985580.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/000/ERR2985580/ERR2985580_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/000/ERR2985580/ERR2985580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985580/i_BR_4001322.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985580/i_BR_4001322.recal.bam.bai	NA	NA
ERR2985653	SAMEA5160321	ERX2988177	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/003/ERR2985653/ERR2985653.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/003/ERR2985653/ERR2985653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/003/ERR2985653/ERR2985653_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/003/ERR2985653/ERR2985653.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/003/ERR2985653/ERR2985653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/003/ERR2985653/ERR2985653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985653/i_WL_72652.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985653/i_WL_72652.recal.bam.bai	NA	NA
ERR2985581	SAMEA5160249	ERX2988105	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985581/ERR2985581.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985581/ERR2985581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985581/ERR2985581_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985581/ERR2985581.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985581/ERR2985581_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985581/ERR2985581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985581/i_BR_4001342.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985581/i_BR_4001342.recal.bam.bai	NA	NA
ERR2985582	SAMEA5160250	ERX2988106	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985582/ERR2985582.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985582/ERR2985582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/002/ERR2985582/ERR2985582_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985582/ERR2985582.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985582/ERR2985582_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/002/ERR2985582/ERR2985582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985582/i_BR_4001352.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985582/i_BR_4001352.recal.bam.bai	NA	NA
ERR2985584	SAMEA5160252	ERX2988108	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/004/ERR2985584/ERR2985584.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/004/ERR2985584/ERR2985584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/004/ERR2985584/ERR2985584_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/004/ERR2985584/ERR2985584.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/004/ERR2985584/ERR2985584_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/004/ERR2985584/ERR2985584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985584/i_BR_4001412.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985584/i_BR_4001412.recal.bam.bai	NA	NA
ERR2985588	SAMEA5160256	ERX2988112	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985588/ERR2985588.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985588/ERR2985588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/008/ERR2985588/ERR2985588_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985588/ERR2985588.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985588/ERR2985588_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/008/ERR2985588/ERR2985588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985588/i_BR_4200272.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985588/i_BR_4200272.recal.bam.bai	NA	NA
ERR2985589	SAMEA5160257	ERX2988113	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985589/ERR2985589.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985589/ERR2985589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985589/ERR2985589_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985589/ERR2985589.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985589/ERR2985589_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985589/ERR2985589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985589/i_BR_4200282.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985589/i_BR_4200282.recal.bam.bai	NA	NA
ERR2985591	SAMEA5160259	ERX2988115	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985591/ERR2985591.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985591/ERR2985591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985591/ERR2985591_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985591/ERR2985591.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985591/ERR2985591_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985591/ERR2985591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985591/i_BR_4200302.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985591/i_BR_4200302.recal.bam.bai	NA	NA
ERR2985605	SAMEA5160273	ERX2988129	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985605/ERR2985605.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985605/ERR2985605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/005/ERR2985605/ERR2985605_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985605/ERR2985605.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985605/ERR2985605_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/005/ERR2985605/ERR2985605_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985605/i_BR_4200981.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985605/i_BR_4200981.recal.bam.bai	NA	NA
ERR2985609	SAMEA5160277	ERX2988133	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985609/ERR2985609.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985609/ERR2985609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/009/ERR2985609/ERR2985609_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985609/ERR2985609.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985609/ERR2985609_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/009/ERR2985609/ERR2985609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985609/i_BL_72658.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985609/i_BL_72658.recal.bam.bai	NA	NA
ERR2985611	SAMEA5160279	ERX2988135	PRJEB30270	9031	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985611/ERR2985611.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985611/ERR2985611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR298/001/ERR2985611/ERR2985611_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985611/ERR2985611.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985611/ERR2985611_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR298/001/ERR2985611/ERR2985611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985611/i_BL_72660.recal.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR298/ERR2985611/i_BL_72660.recal.bam.bai	NA	NA
